"areacd","year","value"
"E07000069","2020",2026.346716
"E07000070","2020",530.0211183
"E07000071","2020",600.8093865
"E07000072","2020",389.9149282
"E07000073","2020",2858.087819
"E07000074","2020",182.7784527
"E07000075","2020",524.4214738
"E07000076","2020",438.1277237
"E07000077","2020",144.6685493
"E07000078","2020",2490.401557
"E07000079","2020",77.51148495
"E07000080","2020",165.6334896
"E07000081","2020",3198.505659
"E07000082","2020",262.5232878
"E07000083","2020",233.1579212
"E07000084","2020",280.459369
"E07000085","2020",240.7275439
"E07000086","2020",1700.828828
"E07000087","2020",1566.698269
"E07000088","2020",3337.287574
"E07000089","2020",453.4318166
"E07000090","2020",2266.585097
"E07000091","2020",238.8392388
"E07000092","2020",2417.390191
"E07000093","2020",202.6194269
"E07000094","2020",190.5153681
"E07000095","2020",1897.119486
"E07000096","2020",731.6429197
"E07000098","2020",1042.943511
"E07000099","2020",355.5390627
"E07000102","2020",1057.887378
"E07000103","2020",4508.667553
"E07000105","2020",225.6529776
"E07000106","2020",540.1152897
"E07000107","2020",1568.239476
"E07000108","2020",375.8317665
"E07000109","2020",1079.79186
"E07000110","2020",440.1705034
"E07000111","2020",328.75652
"E07000112","2020",317.4932268
"E07000113","2020",404.3923898
"E07000114","2020",1365.304785
"E07000115","2020",552.1164513
"E07000116","2020",358.9758448
"E07000117","2020",807.1988725
"E07000118","2020",586.2529671
"E07000119","2020",490.1177994
"E07000120","2020",1111.449022
"E07000121","2020",261.2623402
"E07000122","2020",544.0131397
"E07000123","2020",1013.092819
"E07000124","2020",106.3572214
"E07000125","2020",517.4686978
"E07000126","2020",981.8307485
"E07000127","2020",330.3089059
"E07000128","2020",400.7124912
"E07000129","2020",781.414072
"E07000130","2020",675.2230663
"E07000131","2020",161.4355338
"E07000132","2020",382.2615263
"E07000133","2020",106.7637541
"E07000134","2020",375.2183813
"E07000135","2020",2436.145387
"E07000136","2020",194.6024916
"E07000137","2020",80.38949198
"E07000138","2020",2803.26252
"E07000139","2020",128.0787814
"E07000140","2020",127.7963663
"E07000141","2020",151.9489999
"E07000142","2020",83.22516957
"E07000143","2020",108.2316924
"E07000144","2020",238.9790259
"E07000145","2020",569.0758412
"E07000146","2020",105.0660896
"E07000147","2020",108.8722493
"E07000148","2020",3643.50879
"E07000149","2020",157.6351792
"E07000163","2020",48.69932013
"E07000164","2020",70.11136582
"E07000165","2020",123.5103185
"E07000166","2020",40.74596078
"E07000167","2020",36.92369084
"E07000168","2020",133.2253844
"E07000169","2020",153.004084
"E07000170","2020",1171.405857
"E07000171","2020",185.4490248
"E07000172","2020",1431.068342
"E07000173","2020",985.475285
"E07000174","2020",1425.75143
"E07000175","2020",189.0362738
"E07000176","2020",296.6925583
"E07000177","2020",257.9163816
"E07000178","2020",3324.01371
"E07000179","2020",211.9049174
"E07000180","2020",238.7454981
"E07000181","2020",156.4313529
"E07000187","2020",157.2658931
"E07000188","2020",218.7890692
"E07000189","2020",175.9008826
"E07000192","2020",1286.521091
"E07000193","2020",312.4952353
"E07000194","2020",318.8614115
"E07000195","2020",614.3894455
"E07000196","2020",275.8724479
"E07000197","2020",230.4654463
"E07000198","2020",170.9247793
"E07000199","2020",2491.483175
"E07000200","2020",156.192129
"E07000202","2020",3441.652451
"E07000203","2020",120.3771543
"E07000207","2020",1443.573696
"E07000208","2020",2376.890438
"E07000209","2020",554.9455194
"E07000210","2020",338.9076618
"E07000211","2020",1155.633367
"E07000212","2020",1157.434518
"E07000213","2020",2224.942579
"E07000214","2020",938.0711514
"E07000215","2020",356.7441206
"E07000216","2020",366.6479996
"E07000217","2020",1572.368773
"E07000218","2020",230.2529398
"E07000219","2020",1651.327922
"E07000220","2020",315.1404404
"E07000221","2020",135.3984489
"E07000222","2020",512.2591665
"E07000223","2020",1525.882255
"E07000224","2020",729.0923801
"E07000225","2020",154.5520271
"E07000226","2020",2501.028438
"E07000227","2020",274.3349865
"E07000228","2020",455.4748774
"E07000229","2020",3404.79507
"E07000234","2020",463.5191115
"E07000235","2020",137.6693682
"E07000236","2020",1577.264156
"E07000237","2020",3012.933392
"E07000238","2020",197.5519854
"E07000239","2020",517.5897296
"E07000240","2020",926.2507925
"E07000241","2020",956.4309138
"E07000242","2020",319.099711
"E07000243","2020",3392.634351
"E07000244","2020",198.5527717
"E07000245","2020",171.3599895
"E07000246","2020",130.8703945
"E08000001","2020",2061.97337
"E08000002","2020",1917.432217
"E08000003","2020",4805.431977
"E08000004","2020",1669.38073
"E08000005","2020",1414.414751
"E08000006","2020",2702.716328
"E08000007","2020",2334.15212
"E08000008","2020",2201.721111
"E08000009","2020",2240.368675
"E08000010","2020",1757.506865
"E08000011","2020",1762.446792
"E08000012","2020",4475.082644
"E08000013","2020",1328.078076
"E08000014","2020",1762.052444
"E08000015","2020",2015.485763
"E08000016","2020",753.8373928
"E08000017","2020",550.6562948
"E08000018","2020",924.789807
"E08000019","2020",1601.428749
"E08000021","2020",2704.338767
"E08000022","2020",2537.493668
"E08000023","2020",2346.038916
"E08000024","2020",2021.631808
"E08000025","2020",4259.008511
"E08000026","2020",3846.217014
"E08000027","2020",3290.815285
"E08000028","2020",3845.795119
"E08000029","2020",1219.903737
"E08000030","2020",2757.589922
"E08000031","2020",3807.896423
"E08000032","2020",1479.527034
"E08000033","2020",580.9389363
"E08000034","2020",1080.13284
"E08000035","2020",1447.845386
"E08000036","2020",1038.309042
"E08000037","2020",1418.593657
"E09000001","2020",3785.037027
"E09000002","2020",5930.761113
"E09000003","2020",4598.619055
"E09000004","2020",4115.331157
"E09000005","2020",7580.487737
"E09000006","2020",2216.38738
"E09000007","2020",12834.49273
"E09000008","2020",4492.644704
"E09000009","2020",6127.589013
"E09000010","2020",4127.474137
"E09000011","2020",6109.221726
"E09000012","2020",14752.20542
"E09000013","2020",11189.38757
"E09000014","2020",8996.723637
"E09000015","2020",5000.317055
"E09000016","2020",2320.123265
"E09000017","2020",2670.72414
"E09000018","2020",4856.208052
"E09000019","2020",16699.19706
"E09000020","2020",12938.62435
"E09000021","2020",4807.980826
"E09000022","2020",12004.76739
"E09000023","2020",8686.85288
"E09000024","2020",5487.25418
"E09000025","2020",9815.062438
"E09000026","2020",5419.71793
"E09000027","2020",3452.378878
"E09000028","2020",11081.80361
"E09000029","2020",4736.988544
"E09000030","2020",16790.70356
"E09000031","2020",7135.752972
"E09000032","2020",9623.955472
"E09000033","2020",12561.2356
"E10000003","2020",215.7429764
"E10000006","2020",73.84540543
"E10000007","2020",316.9456072
"E10000008","2020",123.5117336
"E10000011","2020",327.0758105
"E10000012","2020",433.0752979
"E10000013","2020",241.5239659
"E10000014","2020",377.6710179
"E10000015","2020",727.7082326
"E10000016","2020",448.3296216
"E10000017","2020",424.020493
"E10000018","2020",342.3530118
"E10000019","2020",129.0701408
"E10000020","2020",169.7827436
"E10000023","2020",77.21561543
"E10000024","2020",399.7565322
"E10000025","2020",267.5233392
"E10000027","2020",163.4211319
"E10000028","2020",337.0514096
"E10000029","2020",200.3294974
"E10000030","2020",721.7185885
"E10000031","2020",295.5763842
"E10000032","2020",435.7672096
"E10000034","2020",343.6168658
"E12000001","2020",312.4150572
"E12000002","2020",522.218301
"E12000003","2020",358.7499658
"E12000004","2020",311.4267824
"E12000005","2020",458.6710922
"E12000006","2020",327.9605834
"E12000007","2020",5726.660971
"E12000008","2020",483.2914709
"E12000009","2020",237.4200926
"E92000001","2020",433.9645779
"K02000001","2020",276.348517
"N09000001","2020",251.6899729
"N09000002","2020",162.3425782
"N09000003","2020",2487.42166
"N09000004","2020",72.99948336
"N09000005","2020",120.767254
"N09000006","2020",40.96916658
"N09000007","2020",289.5536328
"N09000008","2020",131.6476801
"N09000009","2020",81.33547151
"N09000010","2020",107.9858492
"N09000011","2020",286.0788472
"N92000002","2020",137.4259979
"S12000005","2020",322.2035228
"S12000006","2020",23.07716692
"S12000008","2020",96.34522777
"S12000010","2020",158.8538262
"S12000011","2020",551.2784829
"S12000013","2020",8.672028118
"S12000014","2020",540.3740818
"S12000017","2020",9.177422045
"S12000018","2020",480.3080554
"S12000019","2020",263.3723307
"S12000020","2020",42.77438285
"S12000021","2020",151.6460801
"S12000023","2020",22.6143524
"S12000026","2020",24.35446971
"S12000027","2020",15.58455754
"S12000028","2020",91.75047536
"S12000029","2020",181.0605945
"S12000030","2020",43.0344128
"S12000033","2020",1234.090331
"S12000034","2020",41.31093188
"S12000035","2020",12.36871936
"S12000036","2020",2003.184624
"S12000038","2020",686.0360927
"S12000039","2020",556.4174126
"S12000040","2020",429.7443299
"S12000041","2020",53.09307502
"S12000042","2020",2488.603793
"S12000045","2020",623.2484569
"S12000047","2020",282.321759
"S12000048","2020",28.74032559
"S12000049","2020",3640.10576
"S12000050","2020",725.8263897
"S92000003","2020",70.16555828
"W06000001","2020",98.92353943
"W06000002","2020",49.37432731
"W06000003","2020",104.9756862
"W06000004","2020",115.5000758
"W06000005","2020",356.6079107
"W06000006","2020",270.0715539
"W06000008","2020",40.83796742
"W06000009","2020",78.32137636
"W06000010","2020",80.1902293
"W06000011","2020",652.9489731
"W06000012","2020",327.224327
"W06000013","2020",588.3082415
"W06000014","2020",408.5628023
"W06000015","2020",2620.044509
"W06000016","2020",570.2531792
"W06000018","2020",655.1511439
"W06000019","2020",643.9929402
"W06000020","2020",754.4389878
"W06000021","2020",112.0706538
"W06000022","2020",821.5412293
"W06000023","2020",25.6781434
"W06000024","2020",542.1804044
"W92000004","2020",152.8504463
