"areacd","value","id","xDomainNumb"
"E08000036",57,40,2016
"E12000004",59,40,2016
"E10000013",62,40,2016
"E08000025",57,40,2016
"E06000012",59,40,2016
"E09000027",76,40,2016
"E10000007",60,40,2016
"E09000004",65,40,2016
"E08000031",60,40,2016
"E06000036",57,40,2016
"E12000008",63,40,2016
"E06000011",61,40,2016
"E08000003",60,40,2016
"E08000013",58,40,2016
"E06000018",59,40,2016
"E08000004",57,40,2016
"E06000046",55,40,2016
"E06000025",60,40,2016
"E08000015",57,40,2016
"E06000003",69,40,2016
"E06000017",67,40,2016
"E06000010",63,40,2016
"E06000051",62,40,2016
"E08000010",66,40,2016
"E06000009",62,40,2016
"E08000012",58,40,2016
"E10000029",57,40,2016
"E09000026",67,40,2016
"E08000030",53,40,2016
"E08000011",58,40,2016
"E10000008",62,40,2016
"E09000024",66,40,2016
"E09000033",68,40,2016
"E06000015",55,40,2016
"E10000014",66,40,2016
"E10000025",61,40,2016
"E06000008",60,40,2016
"E09000030",68,40,2016
"E92000001",62,40,2016
"E12000009",60,40,2016
"E06000057",61,40,2016
"E10000031",62,40,2016
"E06000019",60,40,2016
"E06000026",60,40,2016
"E09000013",74,40,2016
"E09000017",64,40,2016
"E09000003",69,40,2016
"E06000007",70,40,2016
"E06000016",58,40,2016
"E08000016",59,40,2016
"E08000035",56,40,2016
"E08000034",57,40,2016
"E09000005",61,40,2016
"E09000006",76,40,2016
"E06000041",70,40,2016
"E09000007",67,40,2016
"E06000043",64,40,2016
"E08000018",61,40,2016
"E09000022",68,40,2016
"E06000032",55,40,2016
"E06000050",59,40,2016
"E12000005",59,40,2016
"E06000014",61,40,2016
"E09000010",61,40,2016
"E09000009",65,40,2016
"E06000040",66,40,2016
"E09000028",64,40,2016
"E08000028",58,40,2016
"E08000008",60,40,2016
"E08000002",63,40,2016
"E08000014",64,40,2016
"E12000001",65,40,2016
"E08000009",72,40,2016
"E09000021",65,40,2016
"E08000032",57,40,2016
"E06000006",56,40,2016
"E10000006",61,40,2016
"E06000021",56,40,2016
"E08000021",63,40,2016
"E06000002",61,40,2016
"E10000024",62,40,2016
"E08000007",64,40,2016
"E09000008",64,40,2016
"E09000012",72,40,2016
"E08000019",60,40,2016
"E08000037",68,40,2016
"E12000002",61,40,2016
"E10000018",62,40,2016
"E06000001",65,40,2016
"E06000042",63,40,2016
"E06000052",58,40,2016
"E08000029",65,40,2016
"E09000019",66,40,2016
"E06000056",58,40,2016
"E08000024",68,40,2016
"E09000025",70,40,2016
"E06000023",61,40,2016
"E09000002",66,40,2016
"E06000033",66,40,2016
"E06000030",62,40,2016
"E06000005",61,40,2016
"E12000007",67,40,2016
"E10000023",59,40,2016
"E10000019",57,40,2016
"E08000001",61,40,2016
"E08000033",58,40,2016
"E09000020",76,40,2016
"E08000023",65,40,2016
"E06000039",63,40,2016
"E06000013",59,40,2016
"E06000004",64,40,2016
"E08000027",55,40,2016
"E12000003",58,40,2016
"E12000006",60,40,2016
"E10000032",55,40,2016
"E06000027",60,40,2016
"E06000044",57,40,2016
"E06000020",61,40,2016
"E06000049",64,40,2016
"E06000024",59,40,2016
"E06000022",63,40,2016
"E09000023",62,40,2016
"E09000018",64,40,2016
"E06000037",62,40,2016
"E06000034",62,40,2016
"E09000015",70,40,2016
"E10000028",63,40,2016
"E10000012",63,40,2016
"E09000016",72,40,2016
"E10000017",61,40,2016
"E10000027",59,40,2016
"E08000026",58,40,2016
"E10000020",57,40,2016
"E08000022",66,40,2016
"E10000034",57,40,2016
"E06000038",59,40,2016
"E09000011",71,40,2016
"E08000006",61,40,2016
"E10000030",67,40,2016
"E06000055",53,40,2016
"E06000045",62,40,2016
"E10000011",57,40,2016
"E10000016",65,40,2016
"E09000014",65,40,2016
"E10000003",59,40,2016
"E06000035",58,40,2016
"E09000031",68,40,2016
"E06000047",64,40,2016
"E08000005",56,40,2016
"E06000054",59,40,2016
"E09000032",69,40,2016
"E09000029",72,40,2016
"E08000017",54,40,2016
"E06000031",52,40,2016
"E10000015",65,40,2016
"E08000011",62,40,2017
"E08000031",67,40,2017
"E09000002",67,40,2017
"E06000011",64,40,2017
"E08000010",70,40,2017
"E08000028",61,40,2017
"E09000009",68,40,2017
"E12000001",68,40,2017
"E06000057",65,40,2017
"E06000036",64,40,2017
"E06000046",54,40,2017
"E12000009",63,40,2017
"E09000006",75,40,2017
"E06000018",62,40,2017
"E09000025",76,40,2017
"E08000018",59,40,2017
"E10000027",62,40,2017
"E10000034",61,40,2017
"E10000008",64,40,2017
"E08000021",70,40,2017
"E08000008",64,40,2017
"E08000030",61,40,2017
"E06000002",63,40,2017
"E08000034",62,40,2017
"E08000037",71,40,2017
"E06000016",62,40,2017
"E10000030",70,40,2017
