"areacd","value","id","xDomainNumb"
"E06000035",15.68622,37,2009
"E09000033",16.64399,37,2009
"E06000020",17.39995,37,2009
"E10000018",14.96459,37,2009
"E10000016",18.88266,37,2009
"E08000035",20.2129,37,2009
"E08000018",19.13755,37,2009
"E09000013",18.29843,37,2009
"E09000025",17.75149,37,2009
"E10000023",15.37965,37,2009
"E06000043",19.05242,37,2009
"E09000018",16.83992,37,2009
"E08000008",16.64387,37,2009
"E06000045",21.01796,37,2009
"E08000019",19.99427,37,2009
"E09000010",16.73473,37,2009
"E12000008",16.88142,37,2009
"E10000029",16.74136,37,2009
"E08000036",19.10339,37,2009
"E08000037",18.85633,37,2009
"E10000030",15.57418,37,2009
"E10000008",16.33745,37,2009
"E08000009",14.41815,37,2009
"E06000011",16.66871,37,2009
"E08000011",22.95766,37,2009
"E06000008",16.91885,37,2009
"E06000016",19.16748,37,2009
"E06000040",13.58802,37,2009
"E12000006",16.88902,37,2009
"E09000026",17.67953,37,2009
"E09000027",14.99209,37,2009
"E08000015",17.32749,37,2009
"E06000053",12.79621,37,2009
"E06000024",15.71383,37,2009
"E10000014",15.87683,37,2009
"E08000002",15.93924,37,2009
"E06000021",18.13005,37,2009
"E12000001",18.76804,37,2009
"E08000016",20.28293,37,2009
"E08000022",16.04074,37,2009
"E06000056",16.54787,37,2009
"E08000012",22.76414,37,2009
"E06000057",17.61764,37,2009
"E08000010",15.07404,37,2009
"E09000011",17.07376,37,2009
"E09000029",16.99321,37,2009
"E09000028",17.83454,37,2009
"E08000024",19.96767,37,2009
"E10000032",15.88134,37,2009
"E09000021",13.5851,37,2009
"E06000055",17.90692,37,2009
"E10000019",18.4518,37,2009
"E08000027",20.08453,37,2009
"E06000026",19.36697,37,2009
"E06000038",14.71271,37,2009
"E06000039",18.70113,37,2009
"E06000003",17.70302,37,2009
"E06000006",15.81935,37,2009
"E09000031",18.1502,37,2009
"E09000014",18.6033,37,2009
"E08000032",20.17931,37,2009
"E09000003",16.88542,37,2009
"E06000022",15.95934,37,2009
"E10000015",15.57763,37,2009
"E06000054",15.66452,37,2009
"E08000030",20.17718,37,2009
"E08000033",16.05117,37,2009
"E09000004",16.4323,37,2009
"E06000030",15.2668,37,2009
"E10000011",18.75399,37,2009
"E08000001",15.74622,37,2009
"E06000031",18.13312,37,2009
"E09000030",15.74283,37,2009
"E06000044",21.77678,37,2009
"E09000012",16.29288,37,2009
"E06000033",18.72196,37,2009
"E08000006",18.72284,37,2009
"E08000003",20.89881,37,2009
"E08000029",17.06097,37,2009
"E92000001",17.43129,37,2009
"E09000015",17.16834,37,2009
"E06000018",23.20476,37,2009
"E08000031",22.56068,37,2009
"E06000017",11.87527,37,2009
"E09000002",19.19582,37,2009
"E06000047",17.64912,37,2009
"E06000037",13.81035,37,2009
"E08000007",15.24783,37,2009
"E06000005",18.81188,37,2009
"E09000022",16.84555,37,2009
"E10000017",16.18742,37,2009
"E09000005",18.96606,37,2009
"E06000046",19.60711,37,2009
"E12000002",17.19766,37,2009
"E06000002",22.4003,37,2009
"E06000052",17.44024,37,2009
"E06000014",15.98706,37,2009
"E09000024",17.82911,37,2009
"E08000026",19.47437,37,2009
"E06000051",15.72534,37,2009
"E06000009",22.94101,37,2009
"E09000001",8.57143,37,2009
"E08000005",17.71907,37,2009
"E08000013",15.39265,37,2009
"E06000049",15.05202,37,2009
"E06000004",17.79546,37,2009
"E06000025",14.512,37,2009
"E09000017",16.68436,37,2009
"E06000027",21.0205,37,2009
"E09000006",17.49754,37,2009
"E06000010",20.73872,37,2009
"E12000009",16.93614,37,2009
"E10000007",15.9929,37,2009
"E06000036",14.77308,37,2009
"E08000004",18.11099,37,2009
"E06000041",13.86303,37,2009
"E06000013",13.79618,37,2009
"E08000025",19.08267,37,2009
"E10000024",16.45715,37,2009
"E09000032",15.99397,37,2009
"E06000032",17.24892,37,2009
"E08000014",17.24985,37,2009
"E12000005",18.38587,37,2009
"E06000007",14.47222,37,2009
"E12000004",17.17941,37,2009
"E06000050",16.21522,37,2009
"E09000020",16.47059,37,2009
"E08000023",19.22804,37,2009
"E06000034",17.37292,37,2009
"E06000001",18.1116,37,2009
"E10000003",17.03071,37,2009
"E09000023",17.2278,37,2009
"E08000034",17.61263,37,2009
"E09000019",19.22122,37,2009
"E10000006",16.14636,37,2009
"E10000034",16.4367,37,2009
"E06000042",16.24282,37,2009
"E10000013",15.07092,37,2009
"E08000017",20.15962,37,2009
"E06000012",15.70412,37,2009
"E09000007",17.77389,37,2009
"E10000031",15.45519,37,2009
"E08000021",22.44974,37,2009
"E12000003",18.46254,37,2009
"E09000016",16.94437,37,2009
"E10000025",15.96703,37,2009
"E09000009",15.98364,37,2009
"E06000019",18.8436,37,2009
"E08000028",23.43518,37,2009
"E10000020",17.8552,37,2009
"E10000027",16.56498,37,2009
"E06000015",19.46846,37,2009
"E10000012",16.8416,37,2009
"E06000023",22.75643,37,2009
"E10000028",16.81019,37,2009
"E09000008",18.45675,37,2009
"E06000056",15.60253,37,2010
"E09000033",14.05849,37,2010
"E10000030",14.01135,37,2010
"E09000019",17.92102,37,2010
"E06000015",17.91308,37,2010
"E09000024",15.56907,37,2010
"E09000030",15.39012,37,2010
"E09000016",15.97611,37,2010
"E06000014",14.40263,37,2010
"E06000016",19.16756,37,2010
"E06000033",16.31663,37,2010
"E10000012",15.3971,37,2010
"E08000022",16.45458,37,2010
"E12000008",15.35898,37,2010
"E08000016",17.47178,37,2010
"E09000025",16.74698,37,2010
"E10000020",18.00762,37,2010
"E12000005",17.00374,37,2010
"E12000002",16.18168,37,2010
"E06000020",15.37351,37,2010
"E06000041",12.44992,37,2010
"E10000029",16.7089,37,2010
"E10000014",14.16969,37,2010
"E06000054",14.25164,37,2010
"E08000026",17.7682,37,2010
"E06000006",16.01356,37,2010
"E06000044",18.41719,37,2010
"E08000008",14.06993,37,2010
"E08000028",20.5901,37,2010
"E06000038",14.67915,37,2010
"E06000037",12.42667,37,2010
"E09000011",15.89477,37,2010
"E08000007",15.54987,37,2010
"E06000024",15.78557,37,2010
"E09000009",14.61062,37,2010
"E12000009",15.81307,37,2010
"E06000039",18.72988,37,2010
"E09000028",17.05341,37,2010
"E08000019",18.43117,37,2010
"E06000023",20.95586,37,2010
"E08000034",14.88858,37,2010
"E06000052",16.65052,37,2010
"E06000022",14.22837,37,2010
"E08000037",17.69464,37,2010
"E06000040",13.55922,37,2010
"E10000016",16.54208,37,2010
"E09000001",10.98901,37,2010
"E08000005",15.7292,37,2010
"E08000014",16.70469,37,2010
"E09000027",14.14147,37,2010
"E08000013",15.31043,37,2010
"E06000051",14.878,37,2010
"E06000057",17.62533,37,2010
"E92000001",16.25496,37,2010
"E09000013",16.97681,37,2010
"E08000027",18.21739,37,2010
"E08000021",20.98782,37,2010
"E12000003",17.29554,37,2010
"E06000003",17.07753,37,2010
"E06000047",17.53509,37,2010
"E10000034",15.3531,37,2010
"E10000028",15.67412,37,2010
"E06000012",16.35193,37,2010
"E09000022",15.17897,37,2010
"E10000018",15.15462,37,2010
"E06000046",20.24979,37,2010
"E12000001",18.32592,37,2010
"E09000021",12.28982,37,2010
"E06000035",16.00147,37,2010
"E10000011",17.02072,37,2010
"E06000008",18.24872,37,2010
"E09000007",17.39819,37,2010
"E08000001",15.41541,37,2010
"E08000024",18.924,37,2010
"E06000049",13.92737,37,2010
"E09000012",15.72833,37,2010
"E06000025",13.68504,37,2010
"E08000017",19.82167,37,2010
"E10000007",14.63177,37,2010
"E06000021",18.37036,37,2010
"E08000018",18.56486,37,2010
"E06000018",22.97347,37,2010
"E08000023",18.93759,37,2010
"E08000032",19.32019,37,2010
"E10000006",16.15837,37,2010
"E08000033",15.26397,37,2010
"E10000017",14.24202,37,2010
"E09000018",15.5636,37,2010
"E10000013",14.97443,37,2010
"E08000002",13.83254,37,2010
"E06000002",21.99436,37,2010
"E08000035",17.8742,37,2010
"E10000019",17.2389,37,2010
"E08000003",18.35366,37,2010
"E10000027",16.10559,37,2010
"E08000012",22.16096,37,2010
"E06000042",15.35571,37,2010
"E09000026",15.23658,37,2010
"E06000026",17.91006,37,2010
"E08000006",18.82771,37,2010
"E09000029",14.32942,37,2010
"E09000017",14.83764,37,2010
"E09000032",15.62592,37,2010
"E09000014",16.77903,37,2010
"E06000045",18.9162,37,2010
"E09000031",16.6575,37,2010
"E09000002",17.45495,37,2010
"E06000030",15.24241,37,2010
"E06000011",16.37551,37,2010
"E06000027",17.32889,37,2010
"E09000020",14.93745,37,2010
"E06000005",16.64516,37,2010
"E10000031",14.52891,37,2010
"E10000008",14.96502,37,2010
"E08000025",17.94082,37,2010
"E09000023",15.8444,37,2010
"E09000010",16.1091,37,2010
"E10000024",15.49871,37,2010
"E10000023",14.48535,37,2010
"E12000004",16.39392,37,2010
"E10000003",16.07786,37,2010
"E06000004",18.69113,37,2010
"E06000019",16.2878,37,2010
"E06000034",16.08145,37,2010
"E08000011",22.18978,37,2010
"E08000031",20.4999,37,2010
"E06000017",11.62441,37,2010
"E10000015",14.39497,37,2010
"E06000043",16.57467,37,2010
"E09000005",16.38233,37,2010
"E06000055",17.24447,37,2010
"E09000006",14.88687,37,2010
"E08000029",15.06691,37,2010
"E08000030",18.64966,37,2010
"E06000032",17.9838,37,2010
"E10000032",14.1134,37,2010
"E06000031",18.66682,37,2010
"E06000050",15.48744,37,2010
"E08000015",16.15951,37,2010
"E10000025",15.23939,37,2010
"E09000004",14.15194,37,2010
"E06000053",15.71429,37,2010
"E06000009",20.98232,37,2010
"E08000036",18.77082,37,2010
"E06000013",13.33999,37,2010
"E09000003",15.01099,37,2010
"E06000036",13.8369,37,2010
"E09000015",14.98032,37,2010
"E06000010",20.83897,37,2010
"E08000004",15.75221,37,2010
"E08000010",15.20102,37,2010
"E06000007",14.61201,37,2010
"E08000009",13.786,37,2010
"E09000008",15.10723,37,2010
"E06000001",17.70949,37,2010
"E12000006",16.10534,37,2010
"E06000015",15.03936,37,2011
"E09000012",12.01674,37,2011
"E06000026",15.05901,37,2011
"E12000006",14.02095,37,2011
"E08000022",12.67459,37,2011
"E09000016",13.69458,37,2011
"E10000031",12.30046,37,2011
"E09000026",12.11593,37,2011
"E06000011",13.57729,37,2011
"E08000008",11.3796,37,2011
"E08000013",12.85754,37,2011
"E09000019",14.44687,37,2011
"E09000024",13.23184,37,2011
"E08000012",18.21943,37,2011
"E08000031",16.95151,37,2011
"E06000042",12.4395,37,2011
"E09000001",1.08696,37,2011
"E06000044",16.16421,37,2011
"E08000011",17.72812,37,2011
"E10000019",14.74591,37,2011
"E06000018",17.72306,37,2011
"E09000013",13.03106,37,2011
