"areacd","value","id","xDomainNumb"
"E10000014",5458,5,2018
"E12000009",5632,5,2018
"E09000019",6230,5,2018
"E06000059",6200,5,2018
"E07000090",6027,5,2018
"E10000016",5574,5,2018
"E06000023",5059,5,2018
"E06000031",6067,5,2018
"E07000229",5107,5,2018
"E07000031",5747,5,2018
"E07000030",4755,5,2018
"E07000137",7090,5,2018
"E07000138",7843,5,2018
"E07000044",4709,5,2018
"E07000222",3622,5,2018
"E07000224",6145,5,2018
"E07000105",5088,5,2018
"E07000219",6199,5,2018
"E06000003",8736,5,2018
"E07000008",3733,5,2018
"E10000020",4928,5,2018
"E12000001",8643,5,2018
"E07000241",3732,5,2018
"E07000095",4373,5,2018
"E10000034",5259,5,2018
"E06000058",5017,5,2018
"E07000026",6905,5,2018
"E07000114",7373,5,2018
"E06000001",10821,5,2018
"E07000088",9532,5,2018
"E07000098",4280,5,2018
"E07000011",4678,5,2018
"E07000192",6285,5,2018
"E07000131",4484,5,2018
"E07000207",5107,5,2018
"E08000029",4748,5,2018
"E07000070",4774,5,2018
"E07000164",4818,5,2018
"E07000167",5100,5,2018
"E08000015",7296,5,2018
"E06000009",9326,5,2018
"E07000176",4596,5,2018
"E07000115",4585,5,2018
"E92000001",6227,5,2018
"E06000021",7328,5,2018
"E07000226",4580,5,2018
"E06000017",6025,5,2018
"E07000046",5932,5,2018
"E06000055",6122,5,2018
"E07000197",5099,5,2018
"E07000169",5284,5,2018
"E06000034",5809,5,2018
"E07000112",5823,5,2018
"E06000025",5085,5,2018
"E08000033",7954,5,2018
"E06000008",9256,5,2018
"E08000034",5799,5,2018
"E12000005",6493,5,2018
"E06000016",7843,5,2018
"E06000042",5267,5,2018
"E09000012",6277,5,2018
"E07000165",4259,5,2018
"E06000057",6644,5,2018
"E09000014",8202,5,2018
"E07000198",5076,5,2018
"E07000212",3300,5,2018
"E10000031",4623,5,2018
"E08000004",9010,5,2018
"E08000012",8658,5,2018
"E10000018",5337,5,2018
"E12000002",7062,5,2018
"E08000009",4482,5,2018
"E07000130",4987,5,2018
"E07000116",5028,5,2018
"E07000009",5248,5,2018
"E07000181",3891,5,2018
"E10000030",4584,5,2018
"E07000066",4953,5,2018
"E06000002",11557,5,2018
"E07000068",4621,5,2018
"E06000040",4364,5,2018
"E07000237",5603,5,2018
"E07000210",3965,5,2018
"E08000011",8491,5,2018
"E08000018",7413,5,2018
"E07000083",4405,5,2018
"E07000213",4592,5,2018
"E08000013",7150,5,2018
"E07000187",6206,5,2018
"E07000149",4837,5,2018
"E07000174",8890,5,2018
"E12000003",6850,5,2018
"E10000032",4527,5,2018
"E07000089",3924,5,2018
"E07000227",3543,5,2018
"E06000047",9540,5,2018
"E07000240",3135,5,2018
"E07000163",5262,5,2018
"E07000027",9881,5,2018
"E06000039",5966,5,2018
"E06000038",5174,5,2018
"E07000193",6250,5,2018
"E07000196",5441,5,2018
"E07000238",4759,5,2018
"E07000143",4891,5,2018
"E08000037",7947,5,2018
"E08000017",9059,5,2018
"E07000146",4275,5,2018
"E07000172",5066,5,2018
"E08000035",7243,5,2018
"E06000050",5792,5,2018
"E07000087",6554,5,2018
"E08000027",7172,5,2018
"E06000006",7792,5,2018
"E07000134",5147,5,2018
"E12000007",6193,5,2018
"E09000007",6241,5,2018
"E06000018",7063,5,2018
"E07000093",6016,5,2018
"E07000047",7374,5,2018
"E07000032",5270,5,2018
"E07000140",5823,5,2018
"E07000168",7083,5,2018
"E07000078",4374,5,2018
"E07000033",6516,5,2018
"E06000004",9209,5,2018
"E07000106",4097,5,2018
"E07000037",5920,5,2018
"E06000026",7222,5,2018
"E07000218",4835,5,2018
"E07000110",5981,5,2018
"E08000023",9823,5,2018
"E07000039",5442,5,2018
"E09000030",6429,5,2018
"E10000017",7576,5,2018
"E07000133",6411,5,2018
"E10000025",4174,5,2018
"E07000117",10393,5,2018
"E07000135",6160,5,2018
"E09000010",6888,5,2018
"E07000012",5050,5,2018
"E07000067",4921,5,2018
"E10000013",4689,5,2018
"E07000166",14457,5,2018
"E07000141",6018,5,2018
"E07000209",4483,5,2018
"E07000142",6921,5,2018
"E07000211",5279,5,2018
"E07000199",5851,5,2018
"E09000027",5714,5,2018
"E09000029",5333,5,2018
"E07000215",3511,5,2018
"E07000076",6654,5,2018
"E07000175",6668,5,2018
"E06000011",7665,5,2018
"E06000019",4386,5,2018
"E06000012",6999,5,2018
"E06000051",6725,5,2018
"E10000028",5561,5,2018
"E09000001",7527,5,2018
"E06000005",8899,5,2018
"E07000092",5052,5,2018
"E07000102",3961,5,2018
"E07000194",6154,5,2018
"E07000080",4222,5,2018
"E07000061",5194,5,2018
"E07000144",4782,5,2018
"E08000022",6963,5,2018
"E07000171",6815,5,2018
"E07000148",5326,5,2018
"E07000111",4584,5,2018
"E07000188",8032,5,2018
"E08000008",6249,5,2018
"E10000029",5205,5,2018
"E07000084",4795,5,2018
"E06000054",5423,5,2018
"E08000036",6303,5,2018
"E07000202",6700,5,2018
"E12000004",6364,5,2018
"E06000015",7702,5,2018
"E08000028",7919,5,2018
"E06000007",6981,5,2018
"E10000006",6706,5,2018
"E08000030",6690,5,2018
"E07000045",5868,5,2018
"E07000029",7379,5,2018
"E07000235",4113,5,2018
"E09000013",6318,5,2018
"E07000094",5276,5,2018
"E08000001",7015,5,2018
"E10000027",6994,5,2018
"E08000010",6379,5,2018
"E10000003",4665,5,2018
"E09000004",5235,5,2018
"E07000177",4188,5,2018
"E07000179",3863,5,2018
"E10000012",4826,5,2018
"E07000122",9434,5,2018
"E07000195",4688,5,2018
"E06000022",3340,5,2018
"E06000041",4177,5,2018
"E07000069",4211,5,2018
"E10000011",4933,5,2018
"E07000072",3638,5,2018
"E07000127",6969,5,2018
"E07000073",5379,5,2018
"E07000074",4661,5,2018
"E06000030",4940,5,2018
"E08000007",4746,5,2018
"E06000036",6774,5,2018
"E07000077",2989,5,2018
"E06000010",8405,5,2018
"E06000046",6439,5,2018
