"areacd","value","id","xDomainNumb"
"E06000002",11.3,39,2017
"E06000046",14,39,2017
"E12000005",10.7,39,2017
"E09000019",20.6,39,2017
"E08000028",11.7,39,2017
"E09000016",9.5,39,2017
"E08000027",10.4,39,2017
"E09000028",9.7,39,2017
"E06000010",11,39,2017
"E06000008",14.6,39,2017
"E09000004",16.7,39,2017
"E06000051",9.6,39,2017
"E08000015",11.8,39,2017
"E09000009",14,39,2017
"E06000018",14.2,39,2017
"E12000006",12.1,39,2017
"E09000029",12.6,39,2017
"E08000013",10.9,39,2017
"E08000006",12,39,2017
"E10000031",15,39,2017
"E09000031",20.8,39,2017
"E10000017",12.1,39,2017
"E08000029",14,39,2017
"E06000030",15.3,39,2017
"E09000025",12.7,39,2017
"E12000001",10,39,2017
"E08000030",7.6,39,2017
"E08000016",9.6,39,2017
"E06000021",10.4,39,2017
"E08000035",11.5,39,2017
"E08000011",5,39,2017
"E06000015",14.4,39,2017
"E09000032",16.8,39,2017
"E10000019",10,39,2017
"E09000027",0,39,2017
"E06000031",13.6,39,2017
"E92000001",11.8,39,2017
"E06000013",9,39,2017
"E10000024",9.8,39,2017
"E09000002",10.1,39,2017
"E06000001",9.8,39,2017
"E10000028",10.9,39,2017
"E09000008",15.3,39,2017
"E06000044",17.1,39,2017
"E06000038",11,39,2017
"E12000002",11.8,39,2017
"E08000037",6.7,39,2017
"E10000011",10.1,39,2017
"E06000009",13.5,39,2017
"E10000007",11.1,39,2017
"E06000007",12.8,39,2017
"E06000032",13.3,39,2017
"E06000033",16.5,39,2017
"E06000022",12.9,39,2017
"E06000060",12.7,39,2017
"E10000015",14.3,39,2017
"E08000005",10.3,39,2017
"E06000057",13.9,39,2017
"E08000007",14.5,39,2017
"E08000026",12.6,39,2017
"E08000009",11.9,39,2017
"E08000024",9.9,39,2017
"E06000054",9.1,39,2017
"E09000014",19.1,39,2017
"E10000013",15,39,2017
"E08000031",6.6,39,2017
"E10000027",20.1,39,2017
"E06000011",13.9,39,2017
"E09000023",12.2,39,2017
"E10000006",9,39,2017
"E09000030",11.2,39,2017
"E10000023",10.4,39,2017
"E08000004",13.7,39,2017
"E08000008",13.5,39,2017
"E08000036",7.4,39,2017
"E12000004",11.6,39,2017
"E09000017",21.2,39,2017
"E09000003",6.9,39,2017
"E10000012",11.3,39,2017
"E06000003",18.1,39,2017
"E06000035",5.8,39,2017
"E08000025",10.4,39,2017
"E08000023",9.5,39,2017
"E06000037",11.1,39,2017
"E06000040",14.6,39,2017
"E08000014",14.8,39,2017
"E06000049",10.5,39,2017
"E10000018",12.3,39,2017
"E08000002",11.3,39,2017
"E10000003",9.2,39,2017
"E06000052",12.4,39,2017
