"areacd","value","id","xDomainNumb"
"E09000021",51.44822,34,2016
"E06000062",63.41012,34,2016
"E08000028",70.48624,34,2016
"E06000033",59.84733,34,2016
"E09000027",50.73765,34,2016
"E08000025",62.08244,34,2016
"E07000012",54.9204,34,2016
"E08000024",65.77445,34,2016
"E08000034",65.02686,34,2016
"E07000122",63.40597,34,2016
"E06000011",67.34336,34,2016
"E07000116",49.13295,34,2016
"E06000001",71.02333,34,2016
"E07000067",58.49214,34,2016
"E07000114",63.45293,34,2016
"E09000013",51.20203,34,2016
"E07000093",65.78062,34,2016
"E06000031",62.44234,34,2016
"E06000030",63.43898,34,2016
"E08000006",64.15485,34,2016
"E08000021",63.2005,34,2016
"E07000237",57.69266,34,2016
"E06000052",64.19792,34,2016
"E07000118",62.4987,34,2016
"E06000020",66.09858,34,2016
"E07000076",65.87168,34,2016
"E07000207",54.4146,34,2016
"E09000017",55.45225,34,2016
"E07000177",61.29064,34,2016
"E07000041",54.48513,34,2016
"E07000045",55.44979,34,2016
"E06000059",62.53378,34,2016
"E06000025",60.72917,34,2016
"E07000105",62.30109,34,2016
"E07000028",60.90819,34,2016
"E07000194",64.30489,34,2016
"E07000079",57.88042,34,2016
"E06000008",64.1548,34,2016
"E08000015",63.88591,34,2016
"E07000210",51.01432,34,2016
"E08000005",68.26851,34,2016
"E07000220",57.30234,34,2016
"E07000198",61.37661,34,2016
"E09000018",55.4836,34,2016
"E12000004",63.57165,34,2016
"E10000023",60.24994,34,2016
"E07000032",59.5151,34,2016
"E07000193",64.15781,34,2016
"E07000146",68.92193,34,2016
"E07000062",60.39589,34,2016
"E07000109",66.00898,34,2016
"E08000022",60.26971,34,2016
"E06000046",65.23104,34,2016
"E07000222",55.43868,34,2016
"E08000002",63.35016,34,2016
"E07000163",55.78736,34,2016
"E07000031",54.58868,34,2016
"E07000082",57.18085,34,2016
"E07000033",68.14913,34,2016
"E07000217",56.7662,34,2016
"E08000023",69.59465,34,2016
"E08000001",60.32764,34,2016
"E07000173",60.45364,34,2016
"E07000236",63.0966,34,2016
"E07000208",53.0971,34,2016
"E08000018",71.76129,34,2016
"E07000087",63.03528,34,2016
"E06000004",66.56428,34,2016
"E07000144",60.25748,34,2016
"E07000095",60.62939,34,2016
"E07000030",63.67237,34,2016
"E06000013",71.77898,34,2016
"E07000086",62.79996,34,2016
"E07000034",65.72319,34,2016
"E08000031",67.31198,34,2016
"E07000140",63.87874,34,2016
"E07000219",64.99944,34,2016
"E07000192",69.52695,34,2016
"E06000060",57.41685,34,2016
"E06000034",69.14162,34,2016
"E10000017",64.34481,34,2016
"E07000226",56.12802,34,2016
"E06000055",60.72942,34,2016
"E10000014",61.43221,34,2016
"E07000241",63.13836,34,2016
"E06000019",62.66203,34,2016
"E07000090",58.02788,34,2016
"E10000025",55.87934,34,2016
"E07000008",50.64306,34,2016
"E09000031",53.30362,34,2016
"E07000181",53.74384,34,2016
"E09000029",58.22149,34,2016
"E07000099",60.84041,34,2016
"E07000111",60.86162,34,2016
"E06000058",59.2301,34,2016
"E06000016",56.55704,34,2016
"E07000246",59.42549,34,2016
"E06000050",58.49063,34,2016
"E07000119",59.76974,34,2016
"E07000038",65.44631,34,2016
"E06000021",66.4094,34,2016
"E07000228",63.87549,34,2016
"E12000001",66.09309,34,2016
"E07000149",61.04471,34,2016
"E06000018",63.36898,34,2016
"E07000113",70.00648,34,2016
"E07000223",61.89545,34,2016
"E06000036",61.8607,34,2016
"E07000238",62.82408,34,2016
"E06000006",59.48398,34,2016
"E09000015",58.46602,34,2016
"E07000126",64.0025,34,2016
"E07000127",63.61986,34,2016
"E09000024",58.04213,34,2016
"E07000170",74.84456,34,2016
"E08000036",67.40062,34,2016
"E06000024",56.19046,34,2016
"E08000019",61.08535,34,2016
"E12000003",65.5862,34,2016
"E07000167",64.8884,34,2016
"E06000043",48.02329,34,2016
"E07000044",56.94385,34,2016
"E07000202",58.08718,34,2016
"E07000225",55.76674,34,2016
"E10000012",63.16845,34,2016
"E10000016",62.89203,34,2016
"E07000098",64.47378,34,2016
"E10000030",55.72854,34,2016
"E08000029",63.86723,34,2016
"E07000026",65.20259,34,2016
"E06000049",60.18635,34,2016
"E07000130",66.86342,34,2016
"E07000188",66.49027,34,2016
"E08000033",58.48883,34,2016
"E07000081",63.80181,34,2016
"E06000023",55.60284,34,2016
"E07000047",54.37468,34,2016
"E07000092",63.36776,34,2016
"E07000125",66.58627,34,2016
"E06000051",70.40825,34,2016
"E07000148",56.56111,34,2016
"E09000010",60.59403,34,2016
"E06000037",61.78768,34,2016
"E10000032",60.03213,34,2016
"E08000026",64.3515,34,2016
"E07000133",58.53151,34,2016
"E07000165",58.83803,34,2016
"E09000019",53.19217,34,2016
"E09000011",59.42022,34,2016
"E07000074",60.82313,34,2016
"E07000137",69.1742,34,2016
"E07000138",63.60961,34,2016
"E07000242",58.99055,34,2016
"E07000065",61.25398,34,2016
"E12000009",60.41412,34,2016
"E07000215",53.35379,34,2016
"E10000006",62.05985,34,2016
"E07000089",63.46206,34,2016
"E07000088",71.50719,34,2016
"E09000022",51.03528,34,2016
"E07000075",59.93588,34,2016
"E06000017",58.20274,34,2016
"E07000221",51.82892,34,2016
"E07000244",63.61286,34,2016
"E07000128",68.15511,34,2016
"E10000011",59.05798,34,2016
"E07000216",51.14123,34,2016
"E06000039",63.06091,34,2016
"E08000032",64.30086,34,2016
"E10000003",59.53894,34,2016
"E10000008",57.93028,34,2016
"E10000020",61.79347,34,2016
"E07000169",65.47298,34,2016
"E07000123",57.77758,34,2016
"E07000080",59.66607,34,2016
"E07000027",65.88081,34,2016
"E06000010",70.42226,34,2016
"E07000131",55.96173,34,2016
"E09000023",56.83759,34,2016
"E07000037",54.19976,34,2016
"E07000212",55.70934,34,2016
"E07000227",62.8294,34,2016
"E07000142",62.11743,34,2016
"E09000003",52.86453,34,2016
"E07000243",65.62298,34,2016
"E07000107",65.4779,34,2016
"E07000213",63.26965,34,2016
"E07000178",52.10334,34,2016
"E07000120",67.66276,34,2016
"E07000011",64.64463,34,2016
"E10000024",64.72999,34,2016
"E09000030",48.76667,34,2016
"E07000196",61.63725,34,2016
"E06000027",62.27511,34,2016
"E08000010",70.95623,34,2016
"E07000096",62.40192,34,2016
"E06000047",67.90277,34,2016
"E07000103",55.80551,34,2016
"E10000027",62.5844,34,2016
"E07000134",67.11792,34,2016
"E07000166",59.61147,34,2016
"E06000038",58.97896,34,2016
"E07000061",60.69939,34,2016
"E07000135",64.21535,34,2016
"E07000235",59.19337,34,2016
"E10000018",62.99279,34,2016
"E07000187",62.82756,34,2016
"E12000005",63.66793,34,2016
"E07000040",60.95889,34,2016
"E06000056",63.0744,34,2016
"E08000011",74.07558,34,2016
"E07000071",63.65218,34,2016
"E09000012",55.1792,34,2016
"E07000110",69.53587,34,2016
"E07000072",59.80434,34,2016
"E09000009",56.77666,34,2016
"E07000203",63.88772,34,2016
"E07000046",56.91164,34,2016
"E08000008",65.06023,34,2016
"E08000016",73.82873,34,2016
"E06000032",64.05265,34,2016
"E07000136",64.0935,34,2016
"E07000066",71.12775,34,2016
"E07000063",50.13267,34,2016
"E07000174",64.42876,34,2016
"E06000061",67.58811,34,2016
"E10000029",61.09545,34,2016
"E07000073",67.98059,34,2016
"E07000164",60.28559,34,2016
"E08000003",62.84288,34,2016
"E07000175",63.00505,34,2016
"E07000042",62.55024,34,2016
"E12000007",55.29103,34,2016
"E09000005",57.30119,34,2016
"E07000200",58.3225,34,2016
"E07000068",57.82947,34,2016
"E08000037",69.16992,34,2016
"E07000112",64.51833,34,2016
"E08000004",66.53152,34,2016
"E07000115",59.5759,34,2016
"E09000016",58.27224,34,2016
"E06000022",55.57289,34,2016
"E07000108",62.00561,34,2016
"E07000129",54.55963,34,2016
"E06000014",58.92879,34,2016
"E09000025",61.05314,34,2016
"E06000041",55.08189,34,2016
"E08000030",66.91523,34,2016
"E06000015",64.22193,34,2016
"E06000045",63.33899,34,2016
"E06000026",67.24887,34,2016
"E07000036",67.24101,34,2016
"E10000007",62.88046,34,2016
"E07000168",59.85904,34,2016
"E06000040",56.73686,34,2016
"E10000015",59.60191,34,2016
"E06000009",62.72991,34,2016
"E07000009",58.39984,34,2016
"E06000012",72.42257,34,2016
"E08000012",62.55596,34,2016
"E06000044",63.74757,34,2016
"E92000001",61.31358,34,2016
"E07000143",56.95129,34,2016
"E07000085",59.285,34,2016
"E06000053",64.48408,34,2016
"E07000064",61.57459,34,2016
"E12000008",59.62592,34,2016
"E07000197",60.54813,34,2016
"E07000010",71.50077,34,2016
"E08000009",55.86578,34,2016
"E06000003",66.01744,34,2016
"E09000032",47.90651,34,2016
"E08000013",69.19671,34,2016
"E06000002",65.14736,34,2016
"E07000069",63.8589,34,2016
"E07000078",59.4032,34,2016
"E07000214",63.43996,34,2016
"E07000199",61.64572,34,2016
"E07000035",54.17895,34,2016
"E07000171",67.18441,34,2016
"E07000211",61.03805,34,2016
"E06000005",65.18157,34,2016
"E09000020",40.69073,34,2016
"E07000180",55.88006,34,2016
"E08000014",62.69169,34,2016
"E09000002",62.58084,34,2016
"E07000224",60.70067,34,2016
"E09000008",60.01392,34,2016
"E07000117",65.51424,34,2016
"E07000172",59.79333,34,2016
"E06000007",65.50772,34,2016
"E12000006",61.71922,34,2016
"E09000001",38.47955,34,2016
"E06000042",65.2633,34,2016
"E07000245",57.73833,34,2016
"E09000028",56.64762,34,2016
"E07000077",55.94402,34,2016
"E12000002",63.32462,34,2016
"E10000013",60.11024,34,2016
"E08000007",60.41484,34,2016
"E07000039",66.42759,34,2016
"E06000057",64.62879,34,2016
"E10000031",58.27787,34,2016
"E07000147",58.62492,34,2016
"E07000084",61.11421,34,2016
"E07000189",63.30697,34,2016
"E07000121",63.31646,34,2016
"E07000070",62.77334,34,2016
"E07000094",54.2663,34,2016
"E07000195",69.82544,34,2016
"E07000141",64.936,34,2016
"E06000054",61.44411,34,2016
"E06000035",64.1027,34,2016
"E07000106",53.4083,34,2016
"E09000026",59.99992,34,2016
"E07000029",65.17651,34,2016
"E07000132",62.60147,34,2016
"E07000234",63.83603,34,2016
"E07000179",52.66222,34,2016
"E07000209",48.57179,34,2016
"E07000083",61.87506,34,2016
"E09000014",48.26782,34,2016
"E09000006",55.96109,34,2016
"E10000028",64.42265,34,2016
"E07000176",63.66193,34,2016
"E09000007",45.12369,34,2016
"E07000229",59.92951,34,2016
"E07000239",60.1806,34,2016
"E08000027",67.17025,34,2016
"E07000102",56.85843,34,2016
"E09000033",46.82834,34,2016
"E08000017",70.0448,34,2016
"E09000004",62.90248,34,2016
"E07000139",67.19578,34,2016
"E07000240",50.77322,34,2016
"E10000019",64.44995,34,2016
"E08000035",64.82122,34,2016
"E07000091",59.64806,34,2016
"E07000043",58.53298,34,2016
"E10000034",61.29044,34,2016
"E07000218",65.5067,34,2016
"E07000124",63.37885,34,2016
"E07000145",66.15901,34,2016
"E07000172",65.9822,34,2017
"E08000005",63.61731,34,2017
"E10000012",62.58157,34,2017
"E07000226",66.41396,34,2017
"E07000237",64.70057,34,2017
"E07000130",57.07281,34,2017
"E10000023",61.3908,34,2017
"E07000040",57.53748,34,2017
"E08000018",61.55265,34,2017
"E09000033",45.83754,34,2017
"E06000055",62.02447,34,2017
"E08000008",65.7164,34,2017
"E07000028",62.98649,34,2017
"E07000198",64.047,34,2017
