"areacd","value","id","xDomainNumb"
"E06000008",7.17,8,2012
"S12000038",7.27,8,2012
"E06000009",7.07,8,2012
"E09000009",7.41,8,2012
"E07000170",6.83,8,2012
"E07000061",7.15,8,2012
"E07000245",7.23,8,2012
"E07000177",7.43,8,2012
"E08000019",7.13,8,2012
"E07000098",7.77,8,2012
"E07000246",7.45,8,2012
"E06000007",7.32,8,2012
"E07000176",7.53,8,2012
"E07000227",7.57,8,2012
"E07000189",7.3,8,2012
"E10000023",7.39,8,2012
"E07000125",7.13,8,2012
"E09000004",7.18,8,2012
"E10000008",7.39,8,2012
"E07000203",7.39,8,2012
"E09000026",7.37,8,2012
"S12000014",7.26,8,2012
"E09000007",7.1,8,2012
"E06000031",7.29,8,2012
"E07000069",7.09,8,2012
"E06000020",7.26,8,2012
"E07000124",7.09,8,2012
"E07000042",7.23,8,2012
"E07000096",7.34,8,2012
"E07000040",7.79,8,2012
"E06000038",7.38,8,2012
"E07000238",7.31,8,2012
"S12000018",7.29,8,2012
"E06000015",7.4,8,2012
"E07000103",7.32,8,2012
"E09000022",7,8,2012
"E07000028",7.23,8,2012
"E07000092",7.4,8,2012
"W06000001",7.55,8,2012
"E06000057",7.44,8,2012
"E08000025",7.29,8,2013
"E07000043",7.41,8,2013
"E07000217",7.72,8,2013
"E10000015",7.37,8,2013
"E10000024",7.37,8,2013
"E07000066",7.31,8,2013
"E07000078",7.57,8,2013
"E07000079",8.02,8,2013
"E07000110",7.59,8,2013
"E07000187",7.61,8,2013
"E07000096",7.17,8,2013
"E06000022",7.35,8,2013
"S12000045",7.61,8,2013
"E06000057",7.45,8,2013
"E07000146",7.36,8,2013
"E07000116",7.14,8,2013
"E07000046",6.88,8,2013
"E07000202",7.22,8,2013
"E10000019",7.45,8,2013
"E06000060",7.42,8,2013
"N09000006",8.24,8,2013
"E07000105",7.62,8,2013
"E07000134",7.57,8,2013
"E07000210",7.61,8,2013
"E07000118",7.26,8,2013
"N09000005",7.26,8,2013
"E07000227",7.37,8,2013
"E06000003",7.43,8,2013
"E07000099",7.62,8,2013
"E07000243",7.72,8,2013
"E07000168",7.28,8,2013
"E07000214",7.7,8,2013
"E07000119",7.95,8,2013
"E07000128",7.59,8,2013
"E06000037",7.5,8,2013
"S12000039",7.23,8,2013
"E07000178",7.23,8,2013
"E08000008",7.28,8,2013
"E10000017",7.36,8,2013
"E10000030",7.55,8,2013
"E08000034",7.37,8,2013
"E10000029",7.51,8,2013
"S12000048",7.47,8,2013
"S92000003",7.38,8,2013
"E09000031",7.13,8,2013
"S12000035",7.49,8,2013
"W06000005",7.5,8,2013
"E07000012",7.32,8,2013
"E07000177",7.43,8,2013
"W06000021",7.45,8,2013
"E10000023",7.66,8,2013
"E09000032",7.51,8,2013
"E09000024",7.22,8,2013
"E07000133",7.68,8,2013
"E08000014",7.32,8,2013
"W06000019",7.24,8,2013
"E07000145",7.42,8,2013
"E08000028",7.37,8,2013
"E07000117",7.18,8,2013
"E07000165",7.63,8,2013
"E07000095",6.99,8,2013
"E06000027",7.27,8,2013
"S12000013",8.02,8,2013
"E07000166",7.96,8,2013
"E92000001",7.38,8,2013
"E07000132",7.54,8,2013
"E10000012",7.36,8,2013
"E07000010",7.61,8,2013
"E07000181",7.54,8,2013
"E07000218",7.37,8,2013
"S12000050",7.18,8,2013
"E06000020",7.23,8,2013
"E07000112",7.66,8,2013
"E08000005",7.1,8,2013
"E07000039",7.46,8,2013
"E07000211",7.47,8,2013
"E07000090",7.28,8,2013
"E06000036",7.25,8,2013
"E06000033",7.39,8,2013
"E07000234",7.23,8,2013
"E07000094",7.59,8,2013
"E09000021",7.57,8,2013
"E07000192",7.45,8,2013
"W06000011",7.32,8,2013
"E07000244",7.53,8,2013
"E07000209",7.37,8,2013
"E07000225",7.67,8,2013
"E08000001",7.28,8,2013
"E09000030",7.52,8,2013
"W06000006",7.62,8,2013
"E07000009",7.54,8,2013
"E06000016",7.23,8,2013
"E07000197",7.28,8,2013
"E07000164",7.79,8,2013
"E12000006",7.43,8,2013
"E07000011",7.75,8,2013
"S12000030",7.42,8,2013
"E06000046",7.59,8,2013
"E06000018",7.19,8,2013
"E07000083",7.61,8,2013
"E07000121",7.21,8,2013
"E07000180",7.06,8,2013
"W06000010",7.23,8,2013
"E08000030",7.5,8,2013
"N09000010",7.55,8,2013
"E07000111",7.37,8,2013
"N92000002",7.63,8,2013
"E06000011",7.43,8,2013
"E07000092",7.6,8,2013
"S12000033",7.36,8,2013
"E06000024",7.45,8,2013
"E07000143",7.79,8,2013
"E08000010",7.46,8,2013
"E07000081",7.26,8,2013
"N09000002",7.71,8,2013
"E07000221",8.06,8,2013
"E06000013",7.51,8,2013
"E10000003",7.5,8,2013
"E08000018",7.38,8,2013
"E08000019",7.27,8,2013
"S12000036",7.47,8,2013
"E07000138",7.35,8,2013
"E10000025",7.37,8,2013
"S12000018",7.24,8,2013
"E07000163",7.8,8,2013
"E07000212",7.63,8,2013
"E07000108",7.36,8,2013
"E08000037",7.25,8,2013
"W06000008",7.6,8,2013
"E07000188",7.36,8,2013
"K02000001",7.39,8,2013
"E12000008",7.46,8,2013
"E07000032",7.24,8,2013
"E06000056",7.4,8,2013
"E07000063",7.69,8,2013
"E07000034",7.66,8,2013
"E12000003",7.36,8,2013
"E07000091",7.77,8,2013
"E07000167",7.95,8,2013
"E07000077",7.85,8,2013
"E12000001",7.31,8,2013
"E06000047",7.17,8,2013
"N09000011",7.64,8,2013
"E07000169",7.59,8,2013
"E06000040",7.56,8,2013
"E07000220",7.55,8,2013
"E08000009",7.54,8,2013
"E12000002",7.29,8,2013
"E08000016",7.32,8,2013
"E06000039",7.33,8,2013
"E07000126",6.82,8,2013
"E09000025",7.37,8,2013
"E07000115",7.65,8,2013
"E07000084",7.3,8,2013
"E08000011",7.14,8,2013
"S12000017",7.69,8,2013
"E07000175",7.3,8,2013
"E08000002",7.44,8,2013
"E07000044",7.46,8,2013
"E09000015",7.49,8,2013
"E07000087",7.67,8,2013
"E07000107",6.83,8,2013
"E07000139",7.51,8,2013
"E10000011",7.48,8,2013
"E10000007",7.48,8,2013
"E07000149",7.72,8,2013
"E06000025",7.51,8,2013
"S12000042",7.11,8,2013
"E06000049",7.34,8,2013
"E07000237",7.43,8,2013
"E07000229",7.67,8,2013
"E08000006",7.18,8,2013
"E07000103",7.55,8,2013
"E10000013",7.49,8,2013
"S12000008",7.38,8,2013
"E06000035",7.37,8,2013
"E07000076",7.48,8,2013
"E07000064",7.57,8,2013
"E09000005",7.31,8,2013
"E08000024",7.38,8,2013
"E07000035",7.59,8,2013
"E07000219",7.04,8,2013
"E07000179",7.6,8,2013
"E09000008",7.28,8,2013
"E07000065",7.41,8,2013
"E06000012",7.37,8,2013
"E07000193",7.44,8,2013
"E07000038",7.55,8,2013
"S12000026",7.61,8,2013
"W06000016",7.27,8,2013
"S12000049",7.08,8,2013
"E08000021",7.19,8,2013
"E07000226",7.7,8,2013
"E08000026",7.39,8,2013
"S12000028",7.5,8,2013
"E07000196",7.89,8,2013
"E07000148",7.54,8,2013
"E07000140",7.27,8,2013
"E07000047",7.49,8,2013
"E07000215",7.83,8,2013
"E07000199",7.15,8,2013
"E07000216",7.38,8,2013
"W06000012",7.39,8,2013
"E06000042",7.35,8,2013
"E12000004",7.42,8,2013
"E09000026",7.25,8,2013
"E07000098",7.59,8,2013
"E07000208",7.32,8,2013
"E06000052",7.49,8,2013
"W06000003",7.57,8,2013
"E06000008",7.26,8,2013
"E10000016",7.43,8,2013
"E12000007",7.33,8,2013
"N09000004",7.84,8,2013
"E07000137",7.35,8,2013
"E07000222",7.69,8,2013
"E09000003",7.53,8,2013
"E10000018",7.6,8,2013
"E09000016",7.35,8,2013
"E07000045",7.44,8,2013
"E07000239",7.52,8,2013
"E07000073",7.05,8,2013
"E07000074",6.83,8,2013
"E09000013",7.19,8,2013
"W06000020",7.27,8,2013
"S12000020",7.1,8,2013
"E07000109",7.62,8,2013
"E07000026",7.71,8,2013
"E09000019",7.2,8,2013
"E08000015",7.12,8,2013
"E07000142",7.64,8,2013
"S12000010",7.38,8,2013
"E07000028",7.31,8,2013
"E07000170",7.36,8,2013
"E06000058",7.24,8,2013
"E07000093",7.43,8,2013
"E07000113",7.38,8,2013
"E07000171",7.43,8,2013
"E10000014",7.48,8,2013
"E07000224",7.46,8,2013
"E07000235",7.93,8,2013
"E07000136",7.22,8,2013
"E06000002",7.24,8,2013
"E09000011",7.2,8,2013
"S12000027",7.82,8,2013
"E07000106",7.3,8,2013
"W06000024",7.31,8,2013
"E07000238",7.38,8,2013
"E07000072",7.52,8,2013
"E08000012",7.16,8,2013
"S12000029",7.37,8,2013
"E07000213",7.63,8,2013
"E06000030",7.32,8,2013
"E09000002",7.16,8,2013
"E07000198",8.01,8,2013
"E06000019",7.52,8,2013
"N09000008",7.87,8,2013
"E07000141",7.67,8,2013
"E07000102",7.69,8,2013
"E06000055",7.53,8,2013
"E12000009",7.43,8,2013
"S12000021",7.29,8,2013
"S12000040",7.53,8,2013
"E07000241",7.02,8,2013
"E08000031",7.15,8,2013
"N09000001",8.09,8,2013
"E07000029",7.58,8,2013
"E07000036",7.38,8,2013
"E07000114",7.49,8,2013
"S12000014",7.57,8,2013
"E06000034",7.28,8,2013
"E07000042",7.4,8,2013
"E06000009",7.34,8,2013
"E09000009",7.2,8,2013
"E09000010",7.4,8,2013
"E07000031",7.63,8,2013
"E06000014",7.32,8,2013
"E07000194",7.86,8,2013
"E07000174",7.28,8,2013
"E07000131",7.56,8,2013
"E06000050",7.31,8,2013
"E07000195",7.39,8,2013
"W06000018",7.27,8,2013
"E07000129",7.87,8,2013
"S12000005",7.39,8,2013
"E08000003",7.11,8,2013
"S12000006",7.51,8,2013
"E07000228",7.84,8,2013
"S12000019",7.24,8,2013
"E07000088",7.35,8,2013
"E10000006",7.46,8,2013
"E09000018",7.49,8,2013
"E07000122",6.95,8,2013
"E09000014",7.28,8,2013
"E08000035",7.26,8,2013
"W92000004",7.4,8,2013
"E06000021",7.17,8,2013
"E07000124",7.82,8,2013
"E07000135",7.79,8,2013
"E06000005",7.4,8,2013
"E07000068",7.2,8,2013
"E07000037",7.54,8,2013
"E07000030",7.74,8,2013
"E07000082",7.3,8,2013
"E07000245",7.29,8,2013
"E07000069",7.09,8,2013
"E08000017",7.24,8,2013
"S12000041",7.38,8,2013
"E07000070",7.46,8,2013
"E07000120",7.53,8,2013
"E07000008",7.26,8,2013
"E07000086",7.65,8,2013
"E06000041",7.54,8,2013
"E09000033",7.11,8,2013
"E08000004",7.14,8,2013
"E08000033",7.35,8,2013
"E10000032",7.63,8,2013
"E08000013",7.17,8,2013
"E06000038",7.47,8,2013
"E06000051",7.49,8,2013
"E08000022",7.4,8,2013
"E08000023",7.12,8,2013
"W06000022",7.32,8,2013
"E06000032",7.27,8,2013
"E07000242",7.47,8,2013
"E06000044",7.46,8,2013
"E09000028",7.29,8,2013
"E07000207",7.57,8,2013
"S12000011",7.43,8,2013
"W06000014",7.42,8,2013
"N09000003",7.19,8,2013
"W06000004",7.49,8,2013
"E07000236",7.42,8,2013
"E06000054",7.52,8,2013
"E06000017",7.6,8,2013
"E09000012",6.81,8,2013
"W06000023",7.54,8,2013
"E08000032",7.34,8,2013
"E06000004",7.46,8,2013
"E07000130",7.44,8,2013
"E10000008",7.47,8,2013
"E09000017",7.47,8,2013
"E07000089",7.63,8,2013
"E08000029",7.33,8,2013
"N09000009",7.82,8,2013
"E07000033",7.51,8,2013
"E09000004",7.3,8,2013
"E08000007",7.33,8,2013
"E06000059",7.63,8,2013
"N09000007",7.57,8,2013
"E07000075",7.38,8,2013
"S12000034",7.6,8,2013
"E07000041",7.58,8,2013
"E09000029",7.28,8,2013
"S12000038",7.49,8,2013
"W06000015",7.42,8,2013
"E07000173",7.24,8,2013
"E06000045",7.24,8,2013
"E06000031",7.17,8,2013
"E07000085",6.94,8,2013
"E07000080",7.3,8,2013
"W06000002",7.3,8,2013
"E06000043",7.28,8,2013
"E07000240",7.12,8,2013
"E07000123",7.1,8,2013
"E08000027",7.3,8,2013
"W06000013",7.45,8,2013
"E07000061",7.4,8,2013
"E07000062",7.35,8,2013
"E06000023",7.1,8,2013
"E07000027",6.72,8,2013
"E09000020",7.61,8,2013
"E07000172",7.53,8,2013
"E09000022",7.17,8,2013
"E09000027",7.54,8,2013
"E07000147",7.48,8,2013
"E07000125",7.87,8,2013
"E06000010",7.2,8,2013
"E07000246",7.52,8,2013
"E07000127",7.63,8,2013
"E06000026",7.37,8,2013
"W06000009",7.56,8,2013
"E10000020",7.58,8,2013
"E07000176",7.46,8,2013
"E09000023",7.42,8,2013
"E07000203",7.63,8,2013
"E07000189",7.52,8,2013
"E10000028",7.56,8,2013
"E08000036",7.29,8,2013
"E07000067",7.35,8,2013
"E07000040",7.78,8,2013
"E12000005",7.41,8,2013
"E07000200",8.18,8,2013
"E10000031",7.56,8,2013
"S12000023",8.08,8,2013
"E07000223",7.82,8,2013
"E06000007",7.47,8,2013
"E06000015",7.32,8,2013
"S12000047",7.31,8,2013
"E09000007",7.18,8,2013
"E06000001",7.4,8,2013
"E07000071",7.44,8,2013
"W06000001",7.59,8,2013
"E09000006",7.58,8,2013
"E10000034",7.47,8,2013
"E07000144",7.75,8,2013
"E10000027",7.5,8,2013
"E06000006",7.21,8,2013
"E07000008",7.32,8,2014
"E08000025",7.41,8,2014
"E07000067",7.78,8,2014
"E07000064",7.71,8,2014
"E06000057",7.44,8,2014
"S12000045",7.65,8,2014
"S92000003",7.46,8,2014
"E07000071",7.74,8,2014
"E08000023",7.21,8,2014
"E07000202",7.28,8,2014
"E07000210",7.9,8,2014
"E07000079",7.76,8,2014
"E06000039",7.27,8,2014
"E07000187",7.65,8,2014
"E10000020",7.56,8,2014
"E10000027",7.54,8,2014
"E07000243",7.74,8,2014
"E12000008",7.54,8,2014
"E07000134",7.46,8,2014
"E08000001",7.44,8,2014
"E08000015",7.31,8,2014
"E07000227",7.68,8,2014
"S12000029",7.37,8,2014
"E12000001",7.36,8,2014
"E07000011",7.53,8,2014
"E07000119",7.8,8,2014
"E07000085",7.53,8,2014
"N09000006",8.23,8,2014
"E07000116",7.66,8,2014
"E07000178",7.5,8,2014
"E07000111",7.66,8,2014
"E10000031",7.58,8,2014
"E07000200",7.64,8,2014
"E07000094",7.57,8,2014
"E07000245",7.84,8,2014
"E07000035",7.95,8,2014
"E07000105",7.65,8,2014
"E07000226",7.47,8,2014
"E07000237",7.28,8,2014
"E07000180",7.67,8,2014
"S12000018",7.38,8,2014
"E06000022",7.58,8,2014
"W06000016",7.49,8,2014
"E07000046",7.48,8,2014
"E07000010",7.08,8,2014
"E08000014",7.32,8,2014
"E07000197",7.67,8,2014
"E07000128",7.51,8,2014
"E12000006",7.52,8,2014
"E07000132",7.6,8,2014
"E08000030",7.35,8,2014
"E07000235",7.55,8,2014
"E08000036",7.47,8,2014
"E07000244",7.49,8,2014
"E09000024",7.51,8,2014
"E07000168",7.53,8,2014
"E07000092",7.53,8,2014
"E06000011",7.47,8,2014
"E10000015",7.39,8,2014
"E08000024",7.3,8,2014
"E07000146",7.57,8,2014
"E07000223",7.54,8,2014
"E12000003",7.41,8,2014
"E06000034",7.3,8,2014
"E07000031",7.73,8,2014
"S12000026",7.55,8,2014
"N09000004",7.87,8,2014
"E07000083",7.65,8,2014
"E10000029",7.56,8,2014
"E07000177",7.61,8,2014
"E07000081",7.53,8,2014
"E07000118",7.75,8,2014
"E07000138",7.17,8,2014
"E07000096",7.59,8,2014
"E07000149",7.79,8,2014
"K02000001",7.46,8,2014
"E07000165",7.63,8,2014
"E07000103",7.44,8,2014
"E07000078",7.35,8,2014
"N92000002",7.73,8,2014
"E06000047",7.41,8,2014
"E08000008",7.26,8,2014
"E06000044",7.56,8,2014
"W06000012",7.27,8,2014
"E06000024",7.4,8,2014
"E08000026",7.42,8,2014
"E07000033",6.97,8,2014
"E10000019",7.54,8,2014
"E08000016",7.37,8,2014
"E10000017",7.55,8,2014
"E07000115",7.44,8,2014
"E10000016",7.48,8,2014
"E07000070",7.8,8,2014
"E07000043",7.89,8,2014
"E09000018",7.53,8,2014
"E07000072",7.43,8,2014
"E07000114",7.33,8,2014
"E06000040",7.53,8,2014
"E07000099",7.53,8,2014
"E07000240",7.15,8,2014
"E08000004",7.21,8,2014
"E06000007",7.5,8,2014
"E12000005",7.43,8,2014
"E07000246",7.48,8,2014
"E07000174",7.51,8,2014
"E07000098",7.1,8,2014
"E08000011",7.11,8,2014
"E10000025",7.73,8,2014
"E10000013",7.48,8,2014
"E92000001",7.46,8,2014
"E10000012",7.6,8,2014
"E10000024",7.57,8,2014
"E07000110",7.74,8,2014
"E06000054",7.5,8,2014
"E07000216",7.56,8,2014
