"areacd","value","id","xDomainNumb"
"E06000014",65.85,25,4014
"N09000007",62.03,25,4014
"E06000026",57.92,25,4014
"E09000018",61.78,25,4014
"E08000007",66.03,25,4014
"E10000030",67.99,25,4014
"S12000034",67.01,25,4015
"E06000057",65.14,25,4015
"E08000009",65.33,25,4015
"E08000008",57.62,25,4015
"E09000002",62.26,25,4015
"E08000015",61.08,25,4015
"E06000044",63.35,25,4015
"E08000033",64.42,25,4015
"W06000004",65.03,25,4015
"S12000033",64.65,25,4015
"S12000017",63.58,25,4015
"E08000022",62.67,25,4015
"E10000003",67,25,4015
"E08000036",56.69,25,4015
"E12000001",60.35,25,4015
"S12000045",68.2,25,4015
"E06000059",65.69,25,4015
"E08000018",57.43,25,4015
"S12000021",57.13,25,4015
"N09000010",66.99,25,4015
"E09000026",62.97,25,4015
"E12000002",62.25,25,4015
"E10000015",65.93,25,4015
"E06000003",61.43,25,4015
"E08000005",59.58,25,4015
"E12000007",64.56,25,4015
"E06000039",59.25,25,4015
"E12000004",62.1,25,4015
"E10000013",65.89,25,4015
"E09000010",65.53,25,4015
"E12000005",62.85,25,4015
"E06000034",61,25,4015
"E08000028",59.02,25,4015
"W92000004",62.03,25,4015
"N09000003",61.66,25,4015
"E92000001",63.77,25,4015
"E10000012",64.18,25,4015
"E10000007",62.18,25,4015
"E06000042",65.28,25,4015
"E08000026",63.53,25,4015
"E08000030",57.38,25,4015
"E09000011",60.95,25,4015
"E10000032",63.57,25,4015
"E09000024",65.26,25,4015
"E08000023",58.79,25,4015
"W06000016",60.22,25,4015
"E09000006",67.21,25,4015
"S12000047",61.87,25,4015
"E06000030",61.11,25,4015
"W06000009",62.74,25,4015
"E06000022",64.23,25,4015
"E06000012",60.1,25,4015
"N09000002",61.4,25,4015
"S12000018",59.47,25,4015
"E08000029",64.77,25,4015
"E09000005",65.01,25,4015
"S12000035",62.38,25,4015
"W06000011",63.08,25,4015
"S12000041",63.1,25,4015
"E06000038",66.53,25,4015
"E08000021",59.66,25,4015
"S12000011",65.53,25,4015
"E08000032",58.95,25,4015
"E10000034",67.22,25,4015
"E06000032",62.67,25,4015
