"areacd","value","id","xDomainNumb"
"E07000208",84.87940631,27,2017
"E10000028",69.28380783,27,2017
"E07000096",69.18678526,27,2017
"E09000011",69.48141349,27,2017
"E07000099",73.67521368,27,2017
"E08000003",61.82158453,27,2017
"E08000022",75.82364341,27,2017
"E09000005",72.03883495,27,2017
"E12000006",71.15494206,27,2017
"E12000004",69.17983507,27,2017
"E08000007",73.73485388,27,2017
"E07000115",71.39256459,27,2017
"E09000022",66.07515658,27,2017
"E06000006",68.58345021,27,2017
"E06000031",62.72727273,27,2017
"E06000043",74.54302274,27,2017
"E08000004",67.32004055,27,2017
"E10000030",77.34856728,27,2017
"E06000019",73.92703863,27,2017
"E07000242",80.53589484,27,2017
"E07000089",81.94706994,27,2017
"E09000006",77.98970633,27,2017
"E07000192",61.81455633,27,2017
"E08000031",65.29745042,27,2017
"E06000004",74.14359456,27,2017
"E12000003",68.5702735,27,2017
"E09000009",72.4113968,27,2017
"E08000029",75.50620509,27,2017
"E06000035",68.58853182,27,2017
"E09000029",81.81099249,27,2017
"E07000109",72.95960429,27,2017
"E07000129",70.33898305,27,2017
"E07000214",78.3625731,27,2017
"E07000178",69.74459725,27,2017
"E10000011",68.30109174,27,2017
"E07000073",66.37168142,27,2017
"E09000013",72.02797203,27,2017
"E06000038",70.31382528,27,2017
"E07000167",78.0876494,27,2017
"E09000018",77.70603874,27,2017
"E12000007",73.01508587,27,2017
"E07000241",69.15477497,27,2017
"E07000074",67.36596737,27,2017
"E08000015",73.21022727,27,2017
"E06000047",69.02481923,27,2017
"E07000081",74.36241611,27,2017
"E07000098",77.23516153,27,2017
"E06000051",71.20915033,27,2017
"E07000195",64.17910448,27,2017
"E07000072",68.85880077,27,2017
"E06000011",73.41056034,27,2017
"E06000034",66.53454134,27,2017
"E07000146",63.94407653,27,2017
"E06000050",72.4147491,27,2017
"E06000032",67.96812749,27,2017
"E10000029",69.78021978,27,2017
"E06000008",69.90898749,27,2017
"E07000166",74.23664122,27,2017
"E06000012",63.89496718,27,2017
"E07000090",67.00077101,27,2017
"E07000095",71.35036496,27,2017
"E07000114",62.77665996,27,2017
"E07000041",65.71136131,27,2017
"E06000042",66.4390577,27,2017
"E10000020",68.78889421,27,2017
"E08000027",65.74175824,27,2017
"E07000126",75.28089888,27,2017
"E10000008",73.09061046,27,2017
"E07000086",77.68924303,27,2017
"E07000011",69.95760145,27,2017
"E06000039",78.92791128,27,2017
"E07000012",78.41907152,27,2017
"E07000227",82.42857143,27,2017
"E06000013",68.40066408,27,2017
"E06000021",61.35607321,27,2017
"E10000031",72.30480096,27,2017
"E07000008",76.3681592,27,2017
"E06000040",78.73158232,27,2017
"E06000010",64.76569408,27,2017
"E08000036",71.42857143,27,2017
"E06000001",69.43430657,27,2017
"E07000234",77.98238591,27,2017
"E07000105",67.05069124,27,2017
"E06000015",67.00507614,27,2017
"E07000106",69.24050633,27,2017
"E07000117",60.7486631,27,2017
"E06000023",67.65822785,27,2017
"E07000194",75.04472272,27,2017
"E07000118",76.179941,27,2017
"E07000179",80.23764853,27,2017
"E06000053",94.73684211,27,2017
"E07000107",78.92831282,27,2017
"E07000143",67.62820513,27,2017
"E07000175",66.66666667,27,2017
"E07000120",62.15053763,27,2017
"E07000238",73.29896907,27,2017
"E07000082",77.48123436,27,2017
"E07000229",74.09326425,27,2017
"E12000001",70.38895859,27,2017
"E09000028",72.57997507,27,2017
"E08000018",68.07553957,27,2017
"E08000021",71.90721649,27,2017
"E08000017",64.07914764,27,2017
"E10000025",74.44104874,27,2017
"E10000003",71.97125257,27,2017
"E09000027",75.43859649,27,2017
"E07000071",74.07008086,27,2017
"E10000027",71.42857143,27,2017
"E07000038",72.0959596,27,2017
"E07000140",67.71130104,27,2017
"E07000203",75.02047502,27,2017
"E07000030",78.58472998,27,2017
"E09000032",72.68746579,27,2017
"E07000196",70.96774194,27,2017
"E07000149",77.31213873,27,2017
"E07000076",61.38290933,27,2017
"E07000061",62.63627354,27,2017
"E08000019",66.51119403,27,2017
"E08000032",60.46628648,27,2017
"E07000188",68.91233766,27,2017
"E08000006",62.21091582,27,2017
"E07000197",70.78341014,27,2017
"E09000024",70.93403005,27,2017
"E06000054",74.13659294,27,2017
"E07000169",75.708061,27,2017
"E08000033",72.82149712,27,2017
"E09000002",66.00461894,27,2017
"E07000228",81.3633521,27,2017
"E06000033",74.88218662,27,2017
"E10000015",75.65129481,27,2017
"E07000112",62.32427366,27,2017
"E08000002",70.99056604,27,2017
"E07000171",74.76714649,27,2017
"E06000024",72.61690647,27,2017
"E07000133",72.90836653,27,2017
"E07000121",74.65900933,27,2017
"E07000088",68.27160494,27,2017
"E06000022",77.05563762,27,2017
"E07000028",67.239636,27,2017
"E06000049",74.98093059,27,2017
"E07000066",64.21875,27,2017
"E10000017",72.73777436,27,2017
"E06000041",81.54869933,27,2017
"E07000075",75.16587678,27,2017
"E07000134",70.24704619,27,2017
"E06000044",65.73589296,27,2017
"E07000221",80.41912246,27,2017
"E07000113",66.97307945,27,2017
"E06000007",75.87755102,27,2017
"E07000141",75.54963358,27,2017
"E07000031",77.58478081,27,2017
"E06000014",74.50753187,27,2017
"E10000032",73.77870054,27,2017
"E07000144",72.75114905,27,2017
"E07000189",72.67692308,27,2017
"E07000046",70,27,2017
"E09000007",69.04109589,27,2017
"E08000001",68.80438286,27,2017
"E07000240",80.88159918,27,2017
"E07000180",73.5042735,27,2017
"E07000077",78.11704835,27,2017
"E07000036",70,27,2017
"E08000035",67.05268516,27,2017
"E06000026",71.88638019,27,2017
"E07000193",74.00820793,27,2017
"E08000016",63.70435548,27,2017
"E09000014",66.34527089,27,2017
"E07000110",72.99509002,27,2017
"E07000037",72.89156627,27,2017
"E10000013",74.24516908,27,2017
"E06000005",70,27,2017
"E10000016",70.26960483,27,2017
"E07000078",74.82517483,27,2017
"E08000028",61.33257403,27,2017
"E07000177",69.80988593,27,2017
"E08000014",69.91792929,27,2017
"E07000172",68.68475992,27,2017
"E07000148",59.37183384,27,2017
"E09000008",71.09670448,27,2017
"E09000020",78.89784946,27,2017
"E07000210",76.59297789,27,2017
"E08000024",63.47649645,27,2017
"E07000220",72.12962963,27,2017
"E07000124",79.69264544,27,2017
"E09000021",82.56475047,27,2017
"E07000130",71.86009539,27,2017
"E09000025",72.05228031,27,2017
"E07000137",64.6093237,27,2017
"E07000181",76.54220779,27,2017
"E07000127",72.11382114,27,2017
"E08000037",72.14634146,27,2017
"E07000202",61.48693905,27,2017
"E07000224",63.72021522,27,2017
"E08000026",67.20835752,27,2017
"E10000007",71.4818035,27,2017
"E07000087",75.20912548,27,2017
"E10000014",74.15220678,27,2017
"E07000226",66.11374408,27,2017
"E07000029",67.54658385,27,2017
"E09000016",72.53384913,27,2017
"E07000032",69.92907801,27,2017
"E07000103",77.2479564,27,2017
"E07000219",63.36633663,27,2017
"E09000033",76.63551402,27,2017
"E08000023",71.82389937,27,2017
"E10000018",73.24350337,27,2017
"E07000034",73.47893916,27,2017
"E07000125",72.41784038,27,2017
"E06000027",70.00638162,27,2017
"E06000057",72.68306636,27,2017
"E12000002",70.11202623,27,2017
"E07000070",78.95507813,27,2017
